VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3613.917
phase,name=create_network,time_us=257.583
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=720x4
buffer,kind=input,index=0,bytes=2880
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=5440x1
buffer,kind=input,index=1,bytes=5440
tensor,kind=output,index=0,format=0,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=208.958
phase,name=prepare,time_us=88.750
iteration,index=0,kind=first,h2d_us=18.125,run_us=415.250,d2h_us=4.041,device_profile_status=0,device_us=246,cycles=237450,repeat_equal=1
iteration,index=14,kind=steady,h2d_us=4.875,run_us=286.459,d2h_us=2.708,device_profile_status=0,device_us=241,cycles=236793,repeat_equal=1
iteration,index=15,kind=steady,h2d_us=4.958,run_us=286.875,d2h_us=2.709,device_profile_status=0,device_us=240,cycles=236190,repeat_equal=1
iteration,index=16,kind=steady,h2d_us=4.958,run_us=287.083,d2h_us=2.708,device_profile_status=0,device_us=240,cycles=237247,repeat_equal=1
iteration,index=17,kind=steady,h2d_us=5.000,run_us=287.750,d2h_us=2.333,device_profile_status=0,device_us=239,cycles=236206,repeat_equal=1
iteration,index=18,kind=steady,h2d_us=4.750,run_us=301.458,d2h_us=2.667,device_profile_status=0,device_us=240,cycles=236969,repeat_equal=1
iteration,index=19,kind=steady,h2d_us=5.375,run_us=289.209,d2h_us=2.416,device_profile_status=0,device_us=241,cycles=237105,repeat_equal=1
iteration,index=20,kind=steady,h2d_us=4.833,run_us=288.125,d2h_us=2.500,device_profile_status=0,device_us=240,cycles=237147,repeat_equal=1
iteration,index=21,kind=steady,h2d_us=4.875,run_us=286.500,d2h_us=2.666,device_profile_status=0,device_us=240,cycles=236985,repeat_equal=1
iteration,index=22,kind=steady,h2d_us=4.833,run_us=287.167,d2h_us=2.542,device_profile_status=0,device_us=240,cycles=237003,repeat_equal=1
iteration,index=23,kind=steady,h2d_us=5.083,run_us=287.166,d2h_us=2.292,device_profile_status=0,device_us=240,cycles=236094,repeat_equal=1
iteration,index=24,kind=steady,h2d_us=4.791,run_us=286.708,d2h_us=2.708,device_profile_status=0,device_us=240,cycles=236711,repeat_equal=1
iteration,index=25,kind=steady,h2d_us=4.833,run_us=287.083,d2h_us=2.625,device_profile_status=0,device_us=240,cycles=236855,repeat_equal=1
iteration,index=26,kind=steady,h2d_us=5.542,run_us=287.167,d2h_us=2.334,device_profile_status=0,device_us=239,cycles=235731,repeat_equal=1
iteration,index=27,kind=steady,h2d_us=4.958,run_us=288.084,d2h_us=2.333,device_profile_status=0,device_us=240,cycles=236202,repeat_equal=1
iteration,index=28,kind=steady,h2d_us=4.792,run_us=286.250,d2h_us=2.541,device_profile_status=0,device_us=239,cycles=235975,repeat_equal=1
iteration,index=29,kind=steady,h2d_us=5.083,run_us=286.666,d2h_us=2.584,device_profile_status=0,device_us=240,cycles=236897,repeat_equal=1
iteration,index=30,kind=steady,h2d_us=4.833,run_us=287.917,d2h_us=2.334,device_profile_status=0,device_us=240,cycles=236966,repeat_equal=1
iteration,index=31,kind=steady,h2d_us=4.917,run_us=288.875,d2h_us=2.583,device_profile_status=0,device_us=241,cycles=236188,repeat_equal=1
iteration,index=32,kind=steady,h2d_us=5.250,run_us=289.000,d2h_us=2.375,device_profile_status=0,device_us=241,cycles=237191,repeat_equal=1
iteration,index=33,kind=steady,h2d_us=4.958,run_us=286.833,d2h_us=2.458,device_profile_status=0,device_us=239,cycles=235400,repeat_equal=1
iteration,index=34,kind=steady,h2d_us=5.000,run_us=286.333,d2h_us=2.375,device_profile_status=0,device_us=239,cycles=235474,repeat_equal=1
iteration,index=35,kind=steady,h2d_us=4.834,run_us=286.292,d2h_us=2.291,device_profile_status=0,device_us=239,cycles=235563,repeat_equal=1
iteration,index=36,kind=steady,h2d_us=4.791,run_us=286.666,d2h_us=2.291,device_profile_status=0,device_us=240,cycles=237123,repeat_equal=1
iteration,index=37,kind=steady,h2d_us=4.917,run_us=286.750,d2h_us=2.375,device_profile_status=0,device_us=239,cycles=236082,repeat_equal=1
iteration,index=38,kind=steady,h2d_us=4.958,run_us=286.625,d2h_us=2.292,device_profile_status=0,device_us=240,cycles=236839,repeat_equal=1
iteration,index=39,kind=steady,h2d_us=4.833,run_us=285.750,d2h_us=2.291,device_profile_status=0,device_us=239,cycles=235415,repeat_equal=1
iteration,index=40,kind=steady,h2d_us=4.917,run_us=286.459,d2h_us=2.375,device_profile_status=0,device_us=239,cycles=235791,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=4.833,run_us=286.708,d2h_us=2.417,device_profile_status=0,device_us=240,cycles=236686,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=4.833,run_us=287.208,d2h_us=2.333,device_profile_status=0,device_us=240,cycles=236885,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=4.750,run_us=287.750,d2h_us=2.291,device_profile_status=0,device_us=241,cycles=237002,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=4.833,run_us=289.584,d2h_us=2.625,device_profile_status=0,device_us=241,cycles=236867,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=5.125,run_us=288.292,d2h_us=2.375,device_profile_status=0,device_us=241,cycles=236761,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=4.958,run_us=286.166,d2h_us=2.333,device_profile_status=0,device_us=239,cycles=235456,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=4.792,run_us=287.708,d2h_us=2.375,device_profile_status=0,device_us=240,cycles=236737,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=4.958,run_us=286.334,d2h_us=2.250,device_profile_status=0,device_us=240,cycles=236919,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=4.750,run_us=286.041,d2h_us=2.334,device_profile_status=0,device_us=240,cycles=236187,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=4.875,run_us=286.292,d2h_us=2.334,device_profile_status=0,device_us=239,cycles=235461,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=4.833,run_us=286.333,d2h_us=2.208,device_profile_status=0,device_us=240,cycles=235553,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=4.916,run_us=285.333,d2h_us=2.375,device_profile_status=0,device_us=239,cycles=235726,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=4.750,run_us=286.000,d2h_us=2.583,device_profile_status=0,device_us=239,cycles=235465,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=4.708,run_us=287.875,d2h_us=2.334,device_profile_status=0,device_us=241,cycles=236923,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=4.791,run_us=286.458,d2h_us=2.667,device_profile_status=0,device_us=240,cycles=236195,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=5.459,run_us=287.833,d2h_us=2.500,device_profile_status=0,device_us=240,cycles=236862,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=4.750,run_us=295.500,d2h_us=2.958,device_profile_status=0,device_us=241,cycles=237115,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=5.458,run_us=289.500,d2h_us=2.708,device_profile_status=0,device_us=240,cycles=236813,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=5.250,run_us=288.333,d2h_us=2.292,device_profile_status=0,device_us=239,cycles=235920,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=4.875,run_us=287.375,d2h_us=2.333,device_profile_status=0,device_us=241,cycles=236964,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=4.917,run_us=287.750,d2h_us=2.334,device_profile_status=0,device_us=240,cycles=237081,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=4.917,run_us=286.750,d2h_us=2.625,device_profile_status=0,device_us=240,cycles=236752,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=4.917,run_us=286.959,d2h_us=2.791,device_profile_status=0,device_us=240,cycles=236995,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=5.000,run_us=287.750,d2h_us=2.333,device_profile_status=0,device_us=240,cycles=236952,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=4.833,run_us=286.959,d2h_us=2.333,device_profile_status=0,device_us=240,cycles=236704,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=4.875,run_us=286.625,d2h_us=2.292,device_profile_status=0,device_us=240,cycles=236194,repeat_equal=1
iteration,index=67,kind=steady,h2d_us=5.042,run_us=287.958,d2h_us=2.417,device_profile_status=0,device_us=240,cycles=237090,repeat_equal=1
iteration,index=68,kind=steady,h2d_us=4.958,run_us=286.833,d2h_us=2.541,device_profile_status=0,device_us=240,cycles=236190,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=4.875,run_us=287.167,d2h_us=2.666,device_profile_status=0,device_us=240,cycles=237130,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=4.917,run_us=289.417,d2h_us=2.541,device_profile_status=0,device_us=242,cycles=237633,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=5.166,run_us=288.375,d2h_us=2.459,device_profile_status=0,device_us=239,cycles=236635,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=4.916,run_us=286.542,d2h_us=2.292,device_profile_status=0,device_us=240,cycles=235923,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=4.958,run_us=286.958,d2h_us=2.292,device_profile_status=0,device_us=241,cycles=236869,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=5.000,run_us=287.792,d2h_us=2.458,device_profile_status=0,device_us=240,cycles=237005,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=4.834,run_us=286.667,d2h_us=2.333,device_profile_status=0,device_us=241,cycles=237064,repeat_equal=1
iteration,index=76,kind=steady,h2d_us=4.834,run_us=285.375,d2h_us=2.292,device_profile_status=0,device_us=239,cycles=235907,repeat_equal=1
iteration,index=77,kind=steady,h2d_us=4.958,run_us=285.834,d2h_us=2.667,device_profile_status=0,device_us=239,cycles=235358,repeat_equal=1
iteration,index=78,kind=steady,h2d_us=4.792,run_us=288.167,d2h_us=2.291,device_profile_status=0,device_us=241,cycles=237174,repeat_equal=1
iteration,index=79,kind=steady,h2d_us=5.000,run_us=286.625,d2h_us=2.625,device_profile_status=0,device_us=240,cycles=236206,repeat_equal=1
iteration,index=80,kind=steady,h2d_us=4.958,run_us=286.333,d2h_us=2.417,device_profile_status=0,device_us=240,cycles=236919,repeat_equal=1
iteration,index=81,kind=steady,h2d_us=4.791,run_us=286.291,d2h_us=2.334,device_profile_status=0,device_us=240,cycles=236112,repeat_equal=1
iteration,index=82,kind=steady,h2d_us=4.834,run_us=287.000,d2h_us=2.458,device_profile_status=0,device_us=240,cycles=236918,repeat_equal=1
iteration,index=83,kind=steady,h2d_us=4.916,run_us=286.916,d2h_us=2.583,device_profile_status=0,device_us=239,cycles=235400,repeat_equal=1
iteration,index=84,kind=steady,h2d_us=5.375,run_us=287.708,d2h_us=2.459,device_profile_status=0,device_us=239,cycles=235369,repeat_equal=1
iteration,index=85,kind=steady,h2d_us=5.375,run_us=287.541,d2h_us=2.417,device_profile_status=0,device_us=239,cycles=236377,repeat_equal=1
iteration,index=86,kind=steady,h2d_us=5.000,run_us=287.208,d2h_us=2.542,device_profile_status=0,device_us=241,cycles=237059,repeat_equal=1
iteration,index=87,kind=steady,h2d_us=4.958,run_us=286.875,d2h_us=2.375,device_profile_status=0,device_us=240,cycles=236631,repeat_equal=1
iteration,index=88,kind=steady,h2d_us=5.042,run_us=287.375,d2h_us=2.500,device_profile_status=0,device_us=239,cycles=235476,repeat_equal=1
iteration,index=89,kind=steady,h2d_us=5.083,run_us=285.791,d2h_us=2.625,device_profile_status=0,device_us=239,cycles=235464,repeat_equal=1
iteration,index=90,kind=steady,h2d_us=4.875,run_us=286.750,d2h_us=2.708,device_profile_status=0,device_us=240,cycles=236211,repeat_equal=1
iteration,index=91,kind=steady,h2d_us=4.750,run_us=287.500,d2h_us=2.333,device_profile_status=0,device_us=240,cycles=236963,repeat_equal=1
iteration,index=92,kind=steady,h2d_us=4.833,run_us=287.042,d2h_us=2.542,device_profile_status=0,device_us=241,cycles=237188,repeat_equal=1
iteration,index=93,kind=steady,h2d_us=4.875,run_us=287.000,d2h_us=2.625,device_profile_status=0,device_us=240,cycles=237158,repeat_equal=1
iteration,index=94,kind=steady,h2d_us=4.833,run_us=286.916,d2h_us=2.625,device_profile_status=0,device_us=239,cycles=236160,repeat_equal=1
iteration,index=95,kind=steady,h2d_us=4.792,run_us=286.042,d2h_us=2.458,device_profile_status=0,device_us=239,cycles=235865,repeat_equal=1
iteration,index=96,kind=steady,h2d_us=4.750,run_us=293.042,d2h_us=2.458,device_profile_status=0,device_us=243,cycles=238192,repeat_equal=1
iteration,index=97,kind=steady,h2d_us=5.209,run_us=328.958,d2h_us=5.000,device_profile_status=0,device_us=241,cycles=237476,repeat_equal=1
iteration,index=98,kind=steady,h2d_us=5.375,run_us=329.166,d2h_us=4.542,device_profile_status=0,device_us=241,cycles=237258,repeat_equal=1
iteration,index=99,kind=steady,h2d_us=5.375,run_us=289.208,d2h_us=2.583,device_profile_status=0,device_us=240,cycles=236821,repeat_equal=1
