VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3923.542
phase,name=create_network,time_us=345.667
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=720x4
buffer,kind=input,index=0,bytes=2880
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=5440x1
buffer,kind=input,index=1,bytes=5440
tensor,kind=output,index=0,format=0,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=222.875
phase,name=prepare,time_us=97.750
iteration,index=0,kind=first,h2d_us=21.334,run_us=494.666,d2h_us=4.292,device_profile_status=0,device_us=254,cycles=239879,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=5.417,run_us=297.000,d2h_us=2.792,device_profile_status=0,device_us=245,cycles=239480,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=5.292,run_us=297.167,d2h_us=2.500,device_profile_status=0,device_us=245,cycles=239532,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=5.625,run_us=299.250,d2h_us=2.458,device_profile_status=0,device_us=248,cycles=242262,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=5.375,run_us=297.167,d2h_us=2.417,device_profile_status=0,device_us=246,cycles=240087,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=5.334,run_us=297.083,d2h_us=2.625,device_profile_status=0,device_us=245,cycles=239148,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=5.000,run_us=300.417,d2h_us=3.000,device_profile_status=0,device_us=249,cycles=242865,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=5.292,run_us=296.333,d2h_us=2.917,device_profile_status=0,device_us=246,cycles=239555,repeat_equal=1
iteration,index=76,kind=steady,h2d_us=5.166,run_us=296.750,d2h_us=2.333,device_profile_status=0,device_us=246,cycles=239942,repeat_equal=1
iteration,index=77,kind=steady,h2d_us=5.209,run_us=295.958,d2h_us=2.542,device_profile_status=0,device_us=244,cycles=238463,repeat_equal=1
iteration,index=78,kind=steady,h2d_us=5.208,run_us=303.125,d2h_us=2.833,device_profile_status=0,device_us=252,cycles=245887,repeat_equal=1
iteration,index=79,kind=steady,h2d_us=5.792,run_us=296.833,d2h_us=2.500,device_profile_status=0,device_us=245,cycles=239181,repeat_equal=1
iteration,index=80,kind=steady,h2d_us=4.958,run_us=299.333,d2h_us=2.500,device_profile_status=0,device_us=248,cycles=242223,repeat_equal=1
iteration,index=81,kind=steady,h2d_us=5.125,run_us=296.333,d2h_us=2.541,device_profile_status=0,device_us=246,cycles=239485,repeat_equal=1
iteration,index=82,kind=steady,h2d_us=5.083,run_us=296.834,d2h_us=2.916,device_profile_status=0,device_us=246,cycles=239782,repeat_equal=1
iteration,index=83,kind=steady,h2d_us=5.208,run_us=296.625,d2h_us=3.000,device_profile_status=0,device_us=245,cycles=238996,repeat_equal=1
iteration,index=84,kind=steady,h2d_us=5.125,run_us=295.791,d2h_us=2.375,device_profile_status=0,device_us=245,cycles=238828,repeat_equal=1
iteration,index=85,kind=steady,h2d_us=5.708,run_us=297.625,d2h_us=2.583,device_profile_status=0,device_us=245,cycles=239642,repeat_equal=1
iteration,index=86,kind=steady,h2d_us=5.333,run_us=296.958,d2h_us=2.500,device_profile_status=0,device_us=246,cycles=240127,repeat_equal=1
iteration,index=87,kind=steady,h2d_us=5.333,run_us=299.750,d2h_us=2.417,device_profile_status=0,device_us=249,cycles=243030,repeat_equal=1
iteration,index=88,kind=steady,h2d_us=5.083,run_us=299.167,d2h_us=2.750,device_profile_status=0,device_us=248,cycles=242501,repeat_equal=1
iteration,index=89,kind=steady,h2d_us=5.333,run_us=298.917,d2h_us=2.500,device_profile_status=0,device_us=249,cycles=242595,repeat_equal=1
iteration,index=90,kind=steady,h2d_us=5.292,run_us=304.208,d2h_us=3.166,device_profile_status=0,device_us=252,cycles=245708,repeat_equal=1
iteration,index=91,kind=steady,h2d_us=5.750,run_us=301.917,d2h_us=2.500,device_profile_status=0,device_us=249,cycles=244412,repeat_equal=1
iteration,index=92,kind=steady,h2d_us=5.208,run_us=299.375,d2h_us=2.500,device_profile_status=0,device_us=247,cycles=241529,repeat_equal=1
iteration,index=93,kind=steady,h2d_us=5.458,run_us=298.583,d2h_us=2.292,device_profile_status=0,device_us=247,cycles=240906,repeat_equal=1
iteration,index=94,kind=steady,h2d_us=5.292,run_us=301.875,d2h_us=2.417,device_profile_status=0,device_us=250,cycles=244921,repeat_equal=1
iteration,index=95,kind=steady,h2d_us=5.125,run_us=301.042,d2h_us=2.542,device_profile_status=0,device_us=249,cycles=243271,repeat_equal=1
iteration,index=96,kind=steady,h2d_us=5.167,run_us=301.458,d2h_us=2.834,device_profile_status=0,device_us=249,cycles=243042,repeat_equal=1
iteration,index=97,kind=steady,h2d_us=5.042,run_us=295.750,d2h_us=2.416,device_profile_status=0,device_us=245,cycles=239121,repeat_equal=1
iteration,index=98,kind=steady,h2d_us=5.208,run_us=298.666,d2h_us=2.708,device_profile_status=0,device_us=247,cycles=241220,repeat_equal=1
iteration,index=99,kind=steady,h2d_us=5.250,run_us=301.292,d2h_us=2.667,device_profile_status=0,device_us=249,cycles=243363,repeat_equal=1
