VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3367.875
phase,name=create_network,time_us=207.958
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=145.000
phase,name=prepare,time_us=66.500
iteration,index=0,kind=first,h2d_us=8.625,run_us=126.166,d2h_us=3.000,device_profile_status=0,device_us=16,cycles=7116,repeat_equal=1
iteration,index=22,kind=steady,h2d_us=2.625,run_us=57.291,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=6810,repeat_equal=1
iteration,index=23,kind=steady,h2d_us=2.584,run_us=56.958,d2h_us=1.833,device_profile_status=0,device_us=11,cycles=6791,repeat_equal=1
iteration,index=24,kind=steady,h2d_us=2.667,run_us=56.833,d2h_us=1.667,device_profile_status=0,device_us=12,cycles=6913,repeat_equal=1
iteration,index=25,kind=steady,h2d_us=2.625,run_us=57.250,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=7025,repeat_equal=1
iteration,index=26,kind=steady,h2d_us=2.583,run_us=57.208,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6817,repeat_equal=1
iteration,index=27,kind=steady,h2d_us=3.250,run_us=58.708,d2h_us=1.750,device_profile_status=0,device_us=11,cycles=6705,repeat_equal=1
iteration,index=28,kind=steady,h2d_us=2.667,run_us=57.958,d2h_us=1.708,device_profile_status=0,device_us=13,cycles=7290,repeat_equal=1
iteration,index=29,kind=steady,h2d_us=2.625,run_us=57.250,d2h_us=1.667,device_profile_status=0,device_us=12,cycles=6832,repeat_equal=1
iteration,index=30,kind=steady,h2d_us=2.625,run_us=57.416,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=7019,repeat_equal=1
iteration,index=31,kind=steady,h2d_us=2.625,run_us=57.084,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=7027,repeat_equal=1
iteration,index=32,kind=steady,h2d_us=2.625,run_us=57.458,d2h_us=2.000,device_profile_status=0,device_us=12,cycles=6919,repeat_equal=1
iteration,index=33,kind=steady,h2d_us=2.667,run_us=57.250,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=7007,repeat_equal=1
iteration,index=34,kind=steady,h2d_us=2.666,run_us=57.042,d2h_us=1.917,device_profile_status=0,device_us=12,cycles=7023,repeat_equal=1
iteration,index=35,kind=steady,h2d_us=2.666,run_us=56.584,d2h_us=1.666,device_profile_status=0,device_us=12,cycles=6904,repeat_equal=1
iteration,index=36,kind=steady,h2d_us=2.625,run_us=57.083,d2h_us=1.833,device_profile_status=0,device_us=12,cycles=6835,repeat_equal=1
iteration,index=37,kind=steady,h2d_us=2.625,run_us=57.708,d2h_us=1.833,device_profile_status=0,device_us=12,cycles=7023,repeat_equal=1
iteration,index=38,kind=steady,h2d_us=2.625,run_us=56.916,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=6842,repeat_equal=1
iteration,index=39,kind=steady,h2d_us=2.584,run_us=57.125,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=7029,repeat_equal=1
iteration,index=40,kind=steady,h2d_us=2.625,run_us=57.125,d2h_us=1.708,device_profile_status=0,device_us=13,cycles=7027,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=2.625,run_us=57.208,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=7023,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=2.666,run_us=57.250,d2h_us=1.834,device_profile_status=0,device_us=12,cycles=6848,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=2.625,run_us=57.125,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6896,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=2.625,run_us=57.333,d2h_us=1.708,device_profile_status=0,device_us=13,cycles=7027,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=2.625,run_us=57.292,d2h_us=2.042,device_profile_status=0,device_us=12,cycles=6909,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=2.667,run_us=57.042,d2h_us=1.791,device_profile_status=0,device_us=12,cycles=6776,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=2.625,run_us=56.750,d2h_us=2.000,device_profile_status=0,device_us=12,cycles=6832,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=2.625,run_us=56.833,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=6843,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=2.625,run_us=57.292,d2h_us=2.083,device_profile_status=0,device_us=12,cycles=6797,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=2.666,run_us=56.792,d2h_us=2.042,device_profile_status=0,device_us=12,cycles=6793,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=2.625,run_us=57.042,d2h_us=1.791,device_profile_status=0,device_us=12,cycles=6905,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=2.583,run_us=57.417,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6814,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=2.625,run_us=56.833,d2h_us=1.792,device_profile_status=0,device_us=11,cycles=6695,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=2.584,run_us=56.916,d2h_us=1.959,device_profile_status=0,device_us=12,cycles=6809,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=2.625,run_us=56.625,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6862,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=2.666,run_us=57.084,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=7025,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=3.000,run_us=57.708,d2h_us=1.875,device_profile_status=0,device_us=12,cycles=7056,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=2.667,run_us=57.667,d2h_us=1.666,device_profile_status=0,device_us=12,cycles=7146,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=2.625,run_us=57.541,d2h_us=1.667,device_profile_status=0,device_us=13,cycles=7017,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=2.666,run_us=57.042,d2h_us=1.708,device_profile_status=0,device_us=13,cycles=6827,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=2.625,run_us=57.334,d2h_us=1.708,device_profile_status=0,device_us=13,cycles=6835,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=2.667,run_us=57.375,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6828,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=2.667,run_us=56.917,d2h_us=1.666,device_profile_status=0,device_us=12,cycles=6828,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=2.625,run_us=57.416,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=7032,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=2.625,run_us=57.250,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=7033,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=2.667,run_us=57.083,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6828,repeat_equal=1
iteration,index=67,kind=steady,h2d_us=2.667,run_us=61.666,d2h_us=2.209,device_profile_status=0,device_us=15,cycles=7312,repeat_equal=1
iteration,index=68,kind=steady,h2d_us=2.958,run_us=58.250,d2h_us=1.792,device_profile_status=0,device_us=12,cycles=6761,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=2.750,run_us=57.333,d2h_us=1.667,device_profile_status=0,device_us=12,cycles=7133,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=2.625,run_us=57.042,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=7029,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=2.625,run_us=56.458,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=6643,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=2.625,run_us=56.542,d2h_us=1.917,device_profile_status=0,device_us=11,cycles=6670,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=2.666,run_us=56.792,d2h_us=1.792,device_profile_status=0,device_us=11,cycles=6599,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=2.667,run_us=56.958,d2h_us=2.000,device_profile_status=0,device_us=12,cycles=6978,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=2.667,run_us=56.875,d2h_us=1.708,device_profile_status=0,device_us=11,cycles=6786,repeat_equal=1
iteration,index=76,kind=steady,h2d_us=2.666,run_us=57.084,d2h_us=1.833,device_profile_status=0,device_us=12,cycles=6957,repeat_equal=1
iteration,index=77,kind=steady,h2d_us=2.667,run_us=56.708,d2h_us=1.917,device_profile_status=0,device_us=12,cycles=6896,repeat_equal=1
iteration,index=78,kind=steady,h2d_us=2.667,run_us=56.792,d2h_us=1.792,device_profile_status=0,device_us=11,cycles=6670,repeat_equal=1
iteration,index=79,kind=steady,h2d_us=2.708,run_us=56.583,d2h_us=2.000,device_profile_status=0,device_us=11,cycles=6731,repeat_equal=1
iteration,index=80,kind=steady,h2d_us=2.666,run_us=56.792,d2h_us=1.958,device_profile_status=0,device_us=11,cycles=6774,repeat_equal=1
iteration,index=81,kind=steady,h2d_us=2.667,run_us=56.583,d2h_us=2.000,device_profile_status=0,device_us=11,cycles=6683,repeat_equal=1
iteration,index=82,kind=steady,h2d_us=2.667,run_us=56.666,d2h_us=1.959,device_profile_status=0,device_us=11,cycles=6649,repeat_equal=1
iteration,index=83,kind=steady,h2d_us=2.708,run_us=56.958,d2h_us=1.709,device_profile_status=0,device_us=11,cycles=6649,repeat_equal=1
iteration,index=84,kind=steady,h2d_us=2.708,run_us=56.792,d2h_us=1.750,device_profile_status=0,device_us=11,cycles=6655,repeat_equal=1
iteration,index=85,kind=steady,h2d_us=2.708,run_us=56.875,d2h_us=1.875,device_profile_status=0,device_us=11,cycles=6902,repeat_equal=1
iteration,index=86,kind=steady,h2d_us=2.708,run_us=56.834,d2h_us=2.083,device_profile_status=0,device_us=11,cycles=6970,repeat_equal=1
iteration,index=87,kind=steady,h2d_us=2.709,run_us=57.208,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6776,repeat_equal=1
iteration,index=88,kind=steady,h2d_us=3.000,run_us=57.916,d2h_us=2.125,device_profile_status=0,device_us=13,cycles=6834,repeat_equal=1
iteration,index=89,kind=steady,h2d_us=2.625,run_us=56.875,d2h_us=1.667,device_profile_status=0,device_us=12,cycles=6742,repeat_equal=1
iteration,index=90,kind=steady,h2d_us=2.667,run_us=56.500,d2h_us=1.958,device_profile_status=0,device_us=11,cycles=6562,repeat_equal=1
iteration,index=91,kind=steady,h2d_us=2.625,run_us=56.875,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6847,repeat_equal=1
iteration,index=92,kind=steady,h2d_us=2.666,run_us=56.959,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6913,repeat_equal=1
iteration,index=93,kind=steady,h2d_us=2.667,run_us=57.208,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=7025,repeat_equal=1
iteration,index=94,kind=steady,h2d_us=2.625,run_us=57.334,d2h_us=2.041,device_profile_status=0,device_us=12,cycles=6946,repeat_equal=1
iteration,index=95,kind=steady,h2d_us=2.625,run_us=56.709,d2h_us=1.708,device_profile_status=0,device_us=12,cycles=6856,repeat_equal=1
iteration,index=96,kind=steady,h2d_us=2.666,run_us=57.500,d2h_us=1.834,device_profile_status=0,device_us=12,cycles=6842,repeat_equal=1
iteration,index=97,kind=steady,h2d_us=2.625,run_us=56.708,d2h_us=1.709,device_profile_status=0,device_us=12,cycles=6910,repeat_equal=1
iteration,index=98,kind=steady,h2d_us=2.625,run_us=57.458,d2h_us=1.917,device_profile_status=0,device_us=12,cycles=6907,repeat_equal=1
iteration,index=99,kind=steady,h2d_us=2.667,run_us=56.792,d2h_us=2.166,device_profile_status=0,device_us=12,cycles=6775,repeat_equal=1
