VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3094.834
phase,name=create_network,time_us=126.291
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=90.292
phase,name=prepare,time_us=40.542
iteration,index=0,kind=first,h2d_us=5.750,run_us=109.916,d2h_us=1.583,device_profile_status=0,device_us=18,cycles=7391,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=1.292,run_us=52.875,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=6875,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=1.292,run_us=133.375,d2h_us=3.250,device_profile_status=0,device_us=14,cycles=6913,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=1.958,run_us=119.542,d2h_us=4.584,device_profile_status=0,device_us=15,cycles=7280,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=1.625,run_us=67.416,d2h_us=1.083,device_profile_status=0,device_us=18,cycles=7850,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=1.333,run_us=56.333,d2h_us=0.917,device_profile_status=0,device_us=15,cycles=7066,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=1.292,run_us=52.792,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=6925,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=1.292,run_us=53.542,d2h_us=1.125,device_profile_status=0,device_us=14,cycles=7409,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=1.250,run_us=53.458,d2h_us=0.833,device_profile_status=0,device_us=15,cycles=7325,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=1.292,run_us=52.583,d2h_us=0.833,device_profile_status=0,device_us=13,cycles=6846,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=1.292,run_us=52.375,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6909,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=1.250,run_us=52.959,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=6896,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=1.291,run_us=52.333,d2h_us=0.834,device_profile_status=0,device_us=13,cycles=6889,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=1.250,run_us=52.875,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7030,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=1.250,run_us=52.542,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=6903,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=1.250,run_us=52.708,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=6900,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=1.292,run_us=52.417,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=6824,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=1.500,run_us=53.375,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7019,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=1.291,run_us=52.291,d2h_us=0.875,device_profile_status=0,device_us=13,cycles=6692,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=1.292,run_us=52.375,d2h_us=0.833,device_profile_status=0,device_us=13,cycles=6881,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=1.250,run_us=52.917,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7027,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=1.292,run_us=52.750,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6896,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=1.250,run_us=52.542,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7009,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=1.250,run_us=53.083,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7017,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=1.292,run_us=52.792,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=6857,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=1.250,run_us=53.000,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7123,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=1.292,run_us=52.542,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=6910,repeat_equal=1
iteration,index=67,kind=steady,h2d_us=1.250,run_us=52.958,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6911,repeat_equal=1
iteration,index=68,kind=steady,h2d_us=1.250,run_us=52.792,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6909,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=1.291,run_us=52.750,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7016,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=1.291,run_us=52.833,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7028,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=1.250,run_us=53.042,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6974,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=1.291,run_us=52.667,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7017,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=1.250,run_us=52.833,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7032,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=1.250,run_us=52.833,d2h_us=0.833,device_profile_status=0,device_us=15,cycles=7110,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=1.250,run_us=52.833,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7028,repeat_equal=1
iteration,index=76,kind=steady,h2d_us=1.292,run_us=52.708,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7019,repeat_equal=1
iteration,index=77,kind=steady,h2d_us=1.250,run_us=53.042,d2h_us=0.834,device_profile_status=0,device_us=15,cycles=7112,repeat_equal=1
iteration,index=78,kind=steady,h2d_us=1.292,run_us=52.750,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7027,repeat_equal=1
iteration,index=79,kind=steady,h2d_us=1.250,run_us=52.500,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=6901,repeat_equal=1
iteration,index=80,kind=steady,h2d_us=1.250,run_us=53.250,d2h_us=0.833,device_profile_status=0,device_us=15,cycles=7119,repeat_equal=1
iteration,index=81,kind=steady,h2d_us=1.292,run_us=52.750,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7027,repeat_equal=1
iteration,index=82,kind=steady,h2d_us=1.292,run_us=52.791,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7022,repeat_equal=1
iteration,index=83,kind=steady,h2d_us=1.250,run_us=53.042,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7017,repeat_equal=1
iteration,index=84,kind=steady,h2d_us=1.250,run_us=52.625,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=6912,repeat_equal=1
iteration,index=85,kind=steady,h2d_us=1.250,run_us=52.791,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6908,repeat_equal=1
iteration,index=86,kind=steady,h2d_us=1.292,run_us=52.958,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7055,repeat_equal=1
iteration,index=87,kind=steady,h2d_us=1.250,run_us=52.750,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7124,repeat_equal=1
iteration,index=88,kind=steady,h2d_us=1.375,run_us=52.708,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=7118,repeat_equal=1
iteration,index=89,kind=steady,h2d_us=1.292,run_us=52.625,d2h_us=0.833,device_profile_status=0,device_us=13,cycles=7038,repeat_equal=1
iteration,index=90,kind=steady,h2d_us=1.250,run_us=52.583,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7077,repeat_equal=1
iteration,index=91,kind=steady,h2d_us=1.250,run_us=52.833,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7195,repeat_equal=1
iteration,index=92,kind=steady,h2d_us=1.250,run_us=52.834,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7169,repeat_equal=1
iteration,index=93,kind=steady,h2d_us=1.292,run_us=52.125,d2h_us=0.833,device_profile_status=0,device_us=13,cycles=6604,repeat_equal=1
iteration,index=94,kind=steady,h2d_us=1.250,run_us=52.084,d2h_us=0.834,device_profile_status=0,device_us=14,cycles=6901,repeat_equal=1
iteration,index=95,kind=steady,h2d_us=1.250,run_us=52.666,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=6905,repeat_equal=1
iteration,index=96,kind=steady,h2d_us=1.292,run_us=52.875,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7118,repeat_equal=1
iteration,index=97,kind=steady,h2d_us=1.250,run_us=53.041,d2h_us=0.833,device_profile_status=0,device_us=15,cycles=7113,repeat_equal=1
iteration,index=98,kind=steady,h2d_us=1.250,run_us=52.708,d2h_us=0.875,device_profile_status=0,device_us=14,cycles=7017,repeat_equal=1
iteration,index=99,kind=steady,h2d_us=1.250,run_us=53.084,d2h_us=0.833,device_profile_status=0,device_us=14,cycles=7122,repeat_equal=1
