VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3399.334
phase,name=create_network,time_us=257.750
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=204.541
phase,name=prepare,time_us=97.292
iteration,index=0,kind=first,h2d_us=16.084,run_us=165.000,d2h_us=7.791,device_profile_status=0,device_us=21,cycles=7176,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=3.083,run_us=63.500,d2h_us=2.417,device_profile_status=0,device_us=14,cycles=7209,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=3.000,run_us=62.333,d2h_us=2.375,device_profile_status=0,device_us=13,cycles=6521,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=3.042,run_us=62.667,d2h_us=2.375,device_profile_status=0,device_us=14,cycles=7118,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=3.167,run_us=62.667,d2h_us=2.375,device_profile_status=0,device_us=14,cycles=6739,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=3.083,run_us=63.250,d2h_us=2.375,device_profile_status=0,device_us=14,cycles=6994,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=2.958,run_us=62.666,d2h_us=2.292,device_profile_status=0,device_us=14,cycles=7054,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=3.042,run_us=62.833,d2h_us=2.250,device_profile_status=0,device_us=14,cycles=7105,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=2.958,run_us=63.083,d2h_us=2.292,device_profile_status=0,device_us=14,cycles=6880,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=3.042,run_us=63.459,d2h_us=2.292,device_profile_status=0,device_us=14,cycles=7089,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=3.083,run_us=73.959,d2h_us=2.417,device_profile_status=0,device_us=14,cycles=6908,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=3.500,run_us=66.583,d2h_us=2.375,device_profile_status=0,device_us=14,cycles=6779,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=3.042,run_us=63.458,d2h_us=2.417,device_profile_status=0,device_us=14,cycles=6800,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=2.958,run_us=63.208,d2h_us=2.334,device_profile_status=0,device_us=14,cycles=7091,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=3.042,run_us=63.334,d2h_us=2.250,device_profile_status=0,device_us=14,cycles=6905,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=3.000,run_us=62.625,d2h_us=2.417,device_profile_status=0,device_us=14,cycles=6864,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=3.125,run_us=63.125,d2h_us=2.292,device_profile_status=0,device_us=15,cycles=7066,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=3.667,run_us=64.750,d2h_us=2.333,device_profile_status=0,device_us=14,cycles=7006,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=3.208,run_us=63.291,d2h_us=2.292,device_profile_status=0,device_us=14,cycles=7162,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=2.875,run_us=62.917,d2h_us=2.250,device_profile_status=0,device_us=13,cycles=6943,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=3.000,run_us=63.084,d2h_us=2.333,device_profile_status=0,device_us=13,cycles=6618,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=3.000,run_us=63.542,d2h_us=2.500,device_profile_status=0,device_us=14,cycles=6801,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=3.000,run_us=63.709,d2h_us=2.708,device_profile_status=0,device_us=14,cycles=7140,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=3.000,run_us=63.791,d2h_us=2.750,device_profile_status=0,device_us=14,cycles=7164,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=2.958,run_us=63.084,d2h_us=2.250,device_profile_status=0,device_us=14,cycles=7067,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=3.000,run_us=62.833,d2h_us=2.209,device_profile_status=0,device_us=13,cycles=6691,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=3.125,run_us=63.166,d2h_us=2.291,device_profile_status=0,device_us=14,cycles=7009,repeat_equal=1
iteration,index=67,kind=steady,h2d_us=2.917,run_us=63.542,d2h_us=2.333,device_profile_status=0,device_us=14,cycles=7174,repeat_equal=1
iteration,index=68,kind=steady,h2d_us=3.125,run_us=63.250,d2h_us=2.292,device_profile_status=0,device_us=15,cycles=7285,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=3.166,run_us=62.625,d2h_us=2.292,device_profile_status=0,device_us=14,cycles=6533,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=3.250,run_us=63.542,d2h_us=2.417,device_profile_status=0,device_us=15,cycles=7247,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=3.083,run_us=62.959,d2h_us=2.291,device_profile_status=0,device_us=14,cycles=7030,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=3.084,run_us=63.208,d2h_us=2.458,device_profile_status=0,device_us=14,cycles=6962,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=2.959,run_us=63.083,d2h_us=2.333,device_profile_status=0,device_us=13,cycles=6874,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=3.083,run_us=63.584,d2h_us=2.417,device_profile_status=0,device_us=15,cycles=7312,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=2.959,run_us=64.333,d2h_us=2.292,device_profile_status=0,device_us=15,cycles=7074,repeat_equal=1
iteration,index=76,kind=steady,h2d_us=3.084,run_us=63.417,d2h_us=2.291,device_profile_status=0,device_us=15,cycles=7145,repeat_equal=1
iteration,index=77,kind=steady,h2d_us=3.083,run_us=63.000,d2h_us=2.291,device_profile_status=0,device_us=13,cycles=6964,repeat_equal=1
iteration,index=78,kind=steady,h2d_us=2.958,run_us=62.291,d2h_us=2.333,device_profile_status=0,device_us=13,cycles=6613,repeat_equal=1
iteration,index=79,kind=steady,h2d_us=3.000,run_us=63.625,d2h_us=2.333,device_profile_status=0,device_us=14,cycles=7307,repeat_equal=1
iteration,index=80,kind=steady,h2d_us=3.042,run_us=63.625,d2h_us=2.541,device_profile_status=0,device_us=14,cycles=7129,repeat_equal=1
iteration,index=81,kind=steady,h2d_us=3.000,run_us=62.875,d2h_us=2.208,device_profile_status=0,device_us=14,cycles=7013,repeat_equal=1
iteration,index=82,kind=steady,h2d_us=3.084,run_us=62.750,d2h_us=2.417,device_profile_status=0,device_us=13,cycles=6841,repeat_equal=1
iteration,index=83,kind=steady,h2d_us=3.042,run_us=63.458,d2h_us=2.292,device_profile_status=0,device_us=14,cycles=6992,repeat_equal=1
iteration,index=84,kind=steady,h2d_us=3.083,run_us=62.500,d2h_us=2.291,device_profile_status=0,device_us=14,cycles=6935,repeat_equal=1
iteration,index=85,kind=steady,h2d_us=3.167,run_us=62.500,d2h_us=2.292,device_profile_status=0,device_us=13,cycles=6591,repeat_equal=1
iteration,index=86,kind=steady,h2d_us=3.250,run_us=63.375,d2h_us=2.417,device_profile_status=0,device_us=14,cycles=7300,repeat_equal=1
iteration,index=87,kind=steady,h2d_us=3.042,run_us=62.667,d2h_us=2.291,device_profile_status=0,device_us=13,cycles=6866,repeat_equal=1
iteration,index=88,kind=steady,h2d_us=3.625,run_us=64.584,d2h_us=2.708,device_profile_status=0,device_us=14,cycles=7260,repeat_equal=1
iteration,index=89,kind=steady,h2d_us=3.084,run_us=63.125,d2h_us=2.375,device_profile_status=0,device_us=14,cycles=6999,repeat_equal=1
iteration,index=90,kind=steady,h2d_us=3.000,run_us=63.416,d2h_us=2.667,device_profile_status=0,device_us=14,cycles=7050,repeat_equal=1
iteration,index=91,kind=steady,h2d_us=3.084,run_us=62.791,d2h_us=2.208,device_profile_status=0,device_us=14,cycles=6948,repeat_equal=1
iteration,index=92,kind=steady,h2d_us=3.000,run_us=63.042,d2h_us=2.333,device_profile_status=0,device_us=14,cycles=7114,repeat_equal=1
iteration,index=93,kind=steady,h2d_us=3.000,run_us=62.916,d2h_us=2.250,device_profile_status=0,device_us=14,cycles=6873,repeat_equal=1
iteration,index=94,kind=steady,h2d_us=3.083,run_us=63.250,d2h_us=2.250,device_profile_status=0,device_us=14,cycles=7149,repeat_equal=1
iteration,index=95,kind=steady,h2d_us=3.083,run_us=62.667,d2h_us=2.209,device_profile_status=0,device_us=14,cycles=7176,repeat_equal=1
iteration,index=96,kind=steady,h2d_us=3.083,run_us=62.959,d2h_us=2.458,device_profile_status=0,device_us=14,cycles=6806,repeat_equal=1
iteration,index=97,kind=steady,h2d_us=3.125,run_us=62.416,d2h_us=2.333,device_profile_status=0,device_us=14,cycles=6909,repeat_equal=1
iteration,index=98,kind=steady,h2d_us=2.917,run_us=62.875,d2h_us=2.291,device_profile_status=0,device_us=14,cycles=6789,repeat_equal=1
iteration,index=99,kind=steady,h2d_us=2.959,run_us=146.500,d2h_us=3.625,device_profile_status=0,device_us=16,cycles=7573,repeat_equal=1
