VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3479.084
phase,name=create_network,time_us=229.417
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=192.791
phase,name=prepare,time_us=91.375
iteration,index=0,kind=first,h2d_us=15.083,run_us=111.292,d2h_us=3.500,device_profile_status=0,device_us=16,cycles=5082,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=3.042,run_us=46.375,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4237,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=3.041,run_us=47.500,d2h_us=2.375,device_profile_status=0,device_us=9,cycles=4530,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=3.000,run_us=47.042,d2h_us=2.291,device_profile_status=0,device_us=9,cycles=4419,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=3.000,run_us=46.833,d2h_us=2.417,device_profile_status=0,device_us=9,cycles=4563,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=2.959,run_us=47.042,d2h_us=2.250,device_profile_status=0,device_us=9,cycles=4212,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=2.958,run_us=46.834,d2h_us=2.250,device_profile_status=0,device_us=8,cycles=4509,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=2.958,run_us=46.958,d2h_us=2.334,device_profile_status=0,device_us=9,cycles=4531,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=2.958,run_us=47.292,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4538,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=3.083,run_us=46.625,d2h_us=2.291,device_profile_status=0,device_us=9,cycles=4271,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=3.084,run_us=46.708,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4299,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=2.875,run_us=47.209,d2h_us=2.250,device_profile_status=0,device_us=9,cycles=4742,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=3.000,run_us=46.459,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4451,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=3.125,run_us=46.875,d2h_us=2.459,device_profile_status=0,device_us=9,cycles=4301,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=3.083,run_us=46.333,d2h_us=2.375,device_profile_status=0,device_us=9,cycles=4255,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=2.958,run_us=46.542,d2h_us=2.708,device_profile_status=0,device_us=9,cycles=4137,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=2.916,run_us=47.833,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4738,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=3.042,run_us=47.250,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4746,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=2.917,run_us=46.333,d2h_us=2.375,device_profile_status=0,device_us=9,cycles=4136,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=3.084,run_us=59.417,d2h_us=2.625,device_profile_status=0,device_us=9,cycles=4109,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=3.083,run_us=51.375,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4848,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=2.959,run_us=47.333,d2h_us=2.292,device_profile_status=0,device_us=10,cycles=4657,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=3.000,run_us=46.959,d2h_us=2.375,device_profile_status=0,device_us=9,cycles=4307,repeat_equal=1
iteration,index=67,kind=steady,h2d_us=3.000,run_us=47.584,d2h_us=2.417,device_profile_status=0,device_us=9,cycles=4523,repeat_equal=1
iteration,index=68,kind=steady,h2d_us=2.916,run_us=47.083,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4372,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=3.000,run_us=46.875,d2h_us=2.416,device_profile_status=0,device_us=9,cycles=4345,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=3.084,run_us=56.875,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4547,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=3.000,run_us=55.583,d2h_us=4.292,device_profile_status=0,device_us=9,cycles=4367,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=3.459,run_us=80.541,d2h_us=3.375,device_profile_status=0,device_us=10,cycles=4153,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=3.250,run_us=53.584,d2h_us=2.208,device_profile_status=0,device_us=13,cycles=4767,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=3.083,run_us=48.833,d2h_us=2.750,device_profile_status=0,device_us=10,cycles=4159,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=3.125,run_us=49.709,d2h_us=2.333,device_profile_status=0,device_us=10,cycles=4137,repeat_equal=1
iteration,index=76,kind=steady,h2d_us=3.083,run_us=51.834,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4582,repeat_equal=1
iteration,index=77,kind=steady,h2d_us=3.125,run_us=54.125,d2h_us=2.583,device_profile_status=0,device_us=10,cycles=4143,repeat_equal=1
iteration,index=78,kind=steady,h2d_us=3.000,run_us=52.417,d2h_us=2.375,device_profile_status=0,device_us=11,cycles=4897,repeat_equal=1
iteration,index=79,kind=steady,h2d_us=3.042,run_us=51.667,d2h_us=2.334,device_profile_status=0,device_us=10,cycles=4491,repeat_equal=1
iteration,index=80,kind=steady,h2d_us=2.958,run_us=51.416,d2h_us=2.500,device_profile_status=0,device_us=10,cycles=4516,repeat_equal=1
iteration,index=81,kind=steady,h2d_us=2.958,run_us=53.792,d2h_us=2.250,device_profile_status=0,device_us=10,cycles=4658,repeat_equal=1
iteration,index=82,kind=steady,h2d_us=3.083,run_us=52.000,d2h_us=2.333,device_profile_status=0,device_us=10,cycles=4207,repeat_equal=1
iteration,index=83,kind=steady,h2d_us=3.041,run_us=51.333,d2h_us=2.458,device_profile_status=0,device_us=10,cycles=4597,repeat_equal=1
iteration,index=84,kind=steady,h2d_us=3.000,run_us=51.875,d2h_us=2.458,device_profile_status=0,device_us=11,cycles=4431,repeat_equal=1
iteration,index=85,kind=steady,h2d_us=2.958,run_us=49.208,d2h_us=2.333,device_profile_status=0,device_us=10,cycles=4624,repeat_equal=1
iteration,index=86,kind=steady,h2d_us=3.000,run_us=46.833,d2h_us=2.625,device_profile_status=0,device_us=8,cycles=4129,repeat_equal=1
iteration,index=87,kind=steady,h2d_us=3.084,run_us=47.042,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4136,repeat_equal=1
iteration,index=88,kind=steady,h2d_us=3.000,run_us=46.291,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4135,repeat_equal=1
iteration,index=89,kind=steady,h2d_us=3.000,run_us=46.625,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4131,repeat_equal=1
iteration,index=90,kind=steady,h2d_us=2.959,run_us=46.500,d2h_us=2.208,device_profile_status=0,device_us=9,cycles=4370,repeat_equal=1
iteration,index=91,kind=steady,h2d_us=3.000,run_us=46.458,d2h_us=2.334,device_profile_status=0,device_us=9,cycles=4207,repeat_equal=1
iteration,index=92,kind=steady,h2d_us=2.959,run_us=47.375,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4759,repeat_equal=1
iteration,index=93,kind=steady,h2d_us=3.042,run_us=46.375,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4475,repeat_equal=1
iteration,index=94,kind=steady,h2d_us=3.000,run_us=47.125,d2h_us=2.333,device_profile_status=0,device_us=9,cycles=4125,repeat_equal=1
iteration,index=95,kind=steady,h2d_us=3.041,run_us=46.541,d2h_us=2.250,device_profile_status=0,device_us=9,cycles=4513,repeat_equal=1
iteration,index=96,kind=steady,h2d_us=3.083,run_us=46.333,d2h_us=2.208,device_profile_status=0,device_us=9,cycles=4310,repeat_equal=1
iteration,index=97,kind=steady,h2d_us=3.042,run_us=46.625,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4424,repeat_equal=1
iteration,index=98,kind=steady,h2d_us=3.042,run_us=46.292,d2h_us=2.333,device_profile_status=0,device_us=8,cycles=4293,repeat_equal=1
iteration,index=99,kind=steady,h2d_us=2.958,run_us=46.541,d2h_us=2.292,device_profile_status=0,device_us=9,cycles=4269,repeat_equal=1
